id,act_arq,lang_cobol,db_elastic,db_firestore,ben_loan,cert_gweb,cert_itilint,ben_flexhours,lang_python,remote,db_firebasert,cert_pmp,experience,ben_gym,dsc_rapidminer,act_bi,act_dba,ben_housing,cert_testing1,act_infosec,lang_csharp,ben_gas,ben_car,profile,front_xamarin,db_sap,cert_itilpra,act_dir,act_req,cert_sixsigma,db_neo4j,ben_edu,infra_chef,gender,infra_vmware,db_cassandra,db_cosmos,dsc_sas,lang_perl,act_test,ben_lifeins,cert_sap,cert_linux,db_mysql,ben_bonus,ben_healthminor,age,cert_java,lang_delphi,db_oracle,lang_clang,seniority,db_dynamo,lang_php,dsc_h2o,lang_scala,infra_ansible,dsc_alteryx,cert_android,lang_rust,act_prog,infra_oshift,act_soporte,cert_awsdev,cert_infosec,cert_entarch,dsc_watson,ben_homeoffice,lang_vbnet,ben_healthmajor,ben_family,act_spi,edutype,dsc_knime,act_doc,dsc_tf,ben_cafeteria,infra_docker,act_techsales,cert_oracle,act_pm,cert_testing2,infra_ostack,cert_ba,db_pgsql,infra_puppet,act_cons,infra_terraform,english_num,ben_vouchers,cert_gcloudarch,lang_elixir,act_cap,cert_awsarch,act_erp,lang_go,orgtype,cert_cisco,cert_scrum,db_DB2,cert_cgeit,lang_bash,dsc_azureml,dsc_domino,emptype,lang_plsql,lang_groovy,act_front,lang_java,lang_ruby,act_uxd,cert_agile,cert_cobit,lang_swift,act_techwrite,lang_js,dsc_dataiku,cert_gdata,front_angular,lang_kotlin,db_sqlserver,act_ventas,ben_parking,education,front_react,ben_equity,db_redis,cert_msexp,ben_cellphone,infra_k8s,cert_msass,front_vue,db_mongoDB,salarymx_range
3947,,,,,Y,,Y,Y,,N,,,15,,,,,,,,,,,directivo,,,,Y,,,,Y,,hombre,,,,,,,Y,,,,Y,,39,,,,,1,,,,,,,,,,,,,,,,Y,,Y,Y,,escuela,,,Y,Y,,,,,,,,,,,,5,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,phd,,,,,,,,,,"(60000, 70000]"
3948,,,,,,,,,,N,,,5,,,,,,,,,,,godin,,,,,,,,Y,,mujer,,,,,,,Y,,,,,,34,,,,,3,,,,,,,,,,,Y,,,,,,,Y,,,escuela,,Y,,Y,,,,,,,,,,,,4,Y,,,,,,,uni,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,posgrado,,,,,,,,,,"(10000, 20000]"
3949,,,,,,,,,,N,,,13,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,38,,,,,2,,,,,,,,,,,,,,,,,,,,,bootcamp,,,,,,,,,,,,,,,,2,,,,,,,,isv,,,,,,,,nomina,,,,,,Y,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3950,,,,,,,,,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,Y,25,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,bootcamp,,,,,,,,,,,,,,,,3,Y,,Y,,,Y,,startup,,,,,,,,nomina,,,,,,,,,Y,,Y,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
3951,,,,,,,,,,Y,,,17,,,,,,Y,,,,,directivo,,,,,,Y,,,,hombre,,,,,,Y,Y,,,,Y,,41,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,Y,escuela,,,,,,,,Y,,,,,,,,3,,,,,,,,itservices,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,posgrado,,,,,Y,,,,,"(80000, 90000]"
3952,,,,,Y,,,Y,,N,,,5,Y,,,,,,,Y,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,Y,28,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,bootcamp,,,,Y,,,,,,,,,,,,1,,,,,,,,itservices,,Y,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,Y,,,,tecnica,Y,,,,,,,Y,,"(30000, 40000]"
3953,,,,,,,,,,Y,,,6,,,Y,,,,,,,,otro,,,,,,,,,,hombre,,,,,,,,,,,,,31,,,,,3,,,,,,,,,,,,,,,,Y,,,,,online,,,Y,,,,,,,,,,,Y,,1,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
3954,,,,,Y,,,Y,,N,,,3,Y,,,,,,,,,,godin,,,,,,,,Y,,mujer,,,,,,,,,,,,,30,,,,,3,,,,,,,,,,,,,,,,Y,,Y,Y,,bootcamp,,,,Y,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,,,,,,Y,,,,,,,,,,,,,prepa,,,,,,,,,,"(20000, 30000]"
3955,,,,,,,,,,Y,,,4,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,28,,,,,1,Y,,,,,,,,,,Y,Y,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,Y,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,Y,,,"(30000, 40000]"
3956,Y,,Y,,,,,Y,,Y,,,15,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,37,Y,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,,,,nomina,,,,Y,,,,,,,,,,,,,,Y,maestria,,,,,,,,,,"(80000, 90000]"
3957,,,,,Y,,,Y,,Y,,,1,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,,37,,,,,1,,,,,,,,,,,,,,,,Y,,,,,autodidacta,,,Y,,,,,,,,,,,,,5,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,,,,,,,,,,phd,,,,,,,,,,"(30000, 40000]"
3958,,,,,,,,,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,27,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,Y,,,,,,,itservices,,,,,,,,nomina,,,,Y,Y,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
3959,,,,,,,,,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,,,,24,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,Y,,,,,,Y,,,,,,,,pasante,,,,,,,,Y,,"(10000, 20000]"
3960,,,,,Y,,,Y,,N,,Y,22,,,,,,,,,,,directivo,,,,,,,,Y,,hombre,,,,,,,,,,,Y,Y,40,,,,,13,,,,,,,,,,,,,,,,Y,,,,Y,escuela,,,,,,,,Y,,,,,,,,3,,,,,,,,itservices,,,,,,,,emprendedor,,,,,,,Y,,,,,,,,,,Y,,posgrado,,Y,,,,,,,,"(60000, 70000]"
3961,,,,,,,,,,N,,,4,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,32,,,,,1,,,,,,,,,,,,,,,,,,,,,bootcamp,,,,,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,hibrido,,,,,,Y,,,,,,,,,,,,,prepa,,,,,,,,,,"(20000, 30000]"
3962,Y,,,,,,,Y,,N,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,27,,,,,3,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,Y,,Y,,,,,,Y,,,,,,,,universidad,Y,,,,,,,Y,,"(30000, 40000]"
3963,,,,,,,,,,N,,,4,,,,,,,,,,,independiente,,,,,Y,,,,,mujer,,,,,,,,,,,,,28,,,,,0,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,gobierno,,,,,,,,honorarios,,,,,,,,,,Y,,,,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
3964,,,,,,,,,,N,,,13,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,38,,,,,3,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,Y,,3,,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(10000, 20000]"
3965,,,,,,,,,,N,,,15,,,,,,,,,,,directivo,,,,Y,,,,,,hombre,,,,,,,,,,,,,37,,,,,2,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,Y,,,,,,,,"(160000, 170000]"
3966,,,,,,,,Y,,Y,,,14,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,Y,,Y,32,,,,,4,Y,Y,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,Y,universidad,Y,,,,Y,,,,Y,"(50000, 60000]"
3967,Y,,,,Y,,,Y,,Y,,,12,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,37,Y,,,,5,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,Y,,,Y,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(70000, 80000]"
3968,,,,,,,,,,N,,,6,,,,Y,,,,,Y,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,33,,,,,2,,,,,,,,,,,Y,,,,,,,Y,,,online,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,Y,,,,,nomina,,,,,,,,,,,,,,,,Y,,Y,universidad,,,,,,,,,,"(10000, 20000]"
3969,,,,,Y,,,Y,Y,Y,,,15,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,,Y,,38,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,maestria,,,,,,,,,,"(50000, 60000]"
3970,,,,,Y,,,Y,,Y,,,5,,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,,,29,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,Y,,,,Y,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,Y,pasante,Y,,,,,,,,,"(20000, 30000]"
3971,,,,,,,,Y,,Y,,,11,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,33,Y,,,,1,,,,,,,,,,,Y,,,,,Y,,Y,,,trabajo,,,,Y,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(60000, 70000]"
3972,,,,,,,,,,Y,,,9,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,28,Y,,,,1,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,universidad,Y,,,,,,,Y,,"(80000, 90000]"
3973,,,,,,,,,,N,,,5,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,Y,30,,,,,5,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,Y,,,,Y,,,,1,,,,,,,,isv,,,,,Y,,,nomina,,,,Y,,,,,,,Y,,,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
3974,,,,,,,,,,Y,,,6,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,Y,Y,,,,,Y,28,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
3975,,,,,,,,Y,,Y,,,4,,,,,,Y,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,Y,,28,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,,,,,Y,,,,,,,,,,,,universidad,,,,,,,,,,"(50000, 60000]"
3976,,,,,Y,,,Y,,Y,,,10,,,,Y,,,,,,,godin,,,,,,,,Y,,hombre,,Y,,,,,Y,Y,,Y,,Y,33,Y,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,Y,Y,,Y,pasante,Y,,,,,,,,,"(60000, 70000]"
3977,,,,,,,,,,Y,,,14,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,37,,,,,2,,Y,,,,,,,Y,,Y,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,5,,,,,,,,isv,,,,,,,,freelance,,,Y,,,,,,,,Y,,,,,,,,maestria,,,,,,,Y,Y,,"(130000, 140000]"
3978,,,,,Y,,,,,N,,,1,,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,22,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,1,,,,,,,,isv,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,Y,,,,,pasante,,,,,,,,,,"(0, 10000]"
3979,,,,,,,,,,N,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,30,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
3980,Y,,,,Y,,,Y,,Y,,,20,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,47,Y,,,,7,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,Y,,,,itservices,,,,,,,,nomina,Y,,,Y,,,Y,,,,Y,,,,,,,,maestria,,,,,,,,,,"(40000, 50000]"
3981,Y,,,,,,,Y,,N,,,6,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,Y,,,,,35,,,,,2,,,,,,,,,,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,2,,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,Y,,,,,,Y,,,"(10000, 20000]"
3982,,,,,Y,,,,,N,,,16,,,,,,,,,,,directivo,,,,,Y,,,,,hombre,,,,,,,Y,Y,,,Y,,41,,,,,8,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,Y,,3,Y,,,,,Y,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,,,,,,"(80000, 90000]"
3983,,,,,Y,,,,Y,N,,,5,,,,,,,Y,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,,,30,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,isv,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,maestria,,,,,,,,,,"(20000, 30000]"
3984,,,,,,,,Y,Y,Y,,,12,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,Y,31,,,,,5,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,,,Y,,Y,,,,,,Y,,,,,,,Y,universidad,Y,Y,,,,,,,,"(50000, 60000]"
3985,,,,,,,,,,N,,,5,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,25,,,,,2,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,Y,,Y,,,pasante,Y,,,,,,,Y,,"(20000, 30000]"
3986,,,,,,,,,,N,,,8,,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,Y,,,,31,,,,,2,,,,,Y,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(50000, 60000]"
3987,,,,,,,,,,Y,,,8,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,33,Y,,,,2,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
3989,,,,,,,,Y,,N,,,5,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,27,,,,,3,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,1,,,,,,,,isv,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3990,,,,,,,,Y,,N,,,2,,,,,,,,,,,estudiante,,,,,,,,,,hombre,,,,,,,,,,,,Y,23,,,,,0,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,5,,,,,,,,startup,,,,,,,,becario,,,Y,,,,,,,,Y,,,,,,,,tecnica,Y,,,,,,,,,"(0, 10000]"
3991,,,,,,,,Y,,N,,,2,,,,,,,,,,,estudiante,,,,,,,,,,hombre,,,,,,,,,,,,Y,23,,,,,0,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,5,,,,,,,,startup,,,,,,,,becario,,,Y,,,,,,,,Y,,,,,,,,tecnica,Y,,,,,,,,,"(0, 10000]"
3992,Y,,,,Y,,,Y,,Y,,,15,Y,,,,,,,,Y,Y,godin,,,,,,,,Y,,mujer,,,,,,,Y,,,,Y,Y,35,,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,Y,,escuela,,,,Y,,,,,,,,,,,,5,Y,,,,,,Y,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,Y,universidad,Y,Y,,,Y,,,,,"(150000, 160000]"
3993,,,,,,,,Y,,N,,,15,,,,,,,,,,,godin,,,,Y,,,,,,hombre,,,,,,,,,,,Y,Y,32,,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,autodidacta,,,,Y,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,,,Y,,,Y,,,,,,,,,,,,,prepa,Y,Y,,,,,,Y,,"(100000, 110000]"
3994,,,,,Y,,,Y,Y,Y,,,10,Y,,,,Y,,,,Y,Y,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,Y,Y,36,,,,,5,,,,,,,,,Y,,,,,,,Y,,Y,Y,,escuela,,,,Y,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,Y,universidad,Y,Y,,,Y,,,Y,,"(180000, 190000]"
3995,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,24,,,,,1,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,4,Y,,,Y,,,,startup,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,Y,,universidad,,,,,Y,,,,,"(20000, 30000]"
3996,Y,,,,Y,,,Y,,Y,,,5,Y,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,32,,,,,3,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,Y,,,,,,,,Y,,,3,,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(40000, 50000]"
3997,,,,,,,,,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,25,,,,,1,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,pasante,,,,,Y,,,,,"(10000, 20000]"
3998,,,,,,,,,,Y,,,11,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,36,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,Y,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,,,,,,,,Y,,"(30000, 40000]"
3999,,,,,Y,,,Y,,Y,,,5,Y,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,23,,,,,2,,,,,,,,,Y,,,Y,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,universidad,Y,,,,,,,Y,,"(20000, 30000]"
4000,Y,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,24,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,3,,,,Y,,,,itservices,,,,,,,,nomina,Y,,,Y,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(40000, 50000]"
4001,,,,,Y,,,Y,,N,,Y,20,,,,,,Y,,,Y,,emprendedor,,,,Y,,,,,,hombre,,,,,,,,,,,,,47,,,,,3,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,Y,,4,,,,,,,,itservices,,,,,,,,emprendedor,,,,,,,,,,,,,,,,,Y,,universidad,,,,,Y,,Y,,,"(70000, 80000]"
4002,,,,,,,,,Y,N,,,13,,,,Y,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,Y,,,36,,,,,2,,Y,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,Y,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,Y,,,,,,,,maestria,,,,,,,,,,"(50000, 60000]"
4003,,,,,Y,,,,,N,,Y,14,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,38,,,,,14,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,Y,,2,,,,,,,,itservices,,Y,,,,,,hibrido,,,,,,,Y,,,,,,,,,,,Y,universidad,,,,,Y,,,,,"(20000, 30000]"
4004,,,,,,,,,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,24,,,,,0,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,gobierno,,,,,,,,honorarios,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
4006,,,,,,,,Y,,N,,,13,,,,,,,,Y,Y,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,36,,,,,9,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,hibrido,Y,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(0, 10000]"
4007,Y,,,,,,,Y,,N,,,5,,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,26,Y,,,,3,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,gobierno,,,,,,,,nomina,Y,,,Y,,,,,,,,,,,,,,Y,universidad,,,,,,,Y,,,"(30000, 40000]"
4008,Y,,,,Y,,,,,N,,,23,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,Y,,Y,Y,44,Y,,,,15,,,,,,,,,,,,,Y,,,Y,,Y,,,online,,,,Y,Y,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,pasante,,,,,Y,,,,,"(90000, 100000]"
4009,Y,,,,,,,Y,,Y,,,17,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,39,,,,,0,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,4,,,,,,,,itservices,,,,,,,,hibrido,Y,,,,,,,,,,Y,,,,,,,Y,universidad,,,,,,,,,,"(90000, 100000]"
4010,,,,,,,,Y,Y,N,,,8,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,2,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,Y,,3,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,Y,,,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
4011,Y,,,,,,,,,Y,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,Y,,24,,,,,2,,,,,,,,,Y,,,,,,,Y,Y,,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,pasante,Y,,,,,,,Y,,"(10000, 20000]"
4012,,,,,,,,,,N,,,4,,,,Y,,,Y,,,,godin,,,,,,,,,,mujer,,,,,,,,Y,,Y,,,31,,,,,1,,,,,,,,,,,Y,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,Y,,,universidad,,,,,,,Y,,,"(20000, 30000]"
4013,Y,,,,,,,,,Y,,,12,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,,36,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,Y,,,,,,,,,universidad,,,,,,,,,,"(60000, 70000]"
4014,,,,,,,,,,N,,,5,,,,Y,,,,,,,godin,,,,,Y,Y,,,,mujer,,,,,,,,,,Y,,,27,,,Y,,2,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,Y,,,,3,,,,,,,,gobierno,,,,,,,,nomina,Y,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
4015,,,,,,,,Y,,N,,,5,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,29,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,startup,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(20000, 30000]"
4016,,,,,,,,,,Y,,,6,,,,,Y,,,,,,emprendedor,,,,,,,,,,hombre,,,,,,,,,,,,,27,,,,,6,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,3,,,,Y,,,,startup,,,,,,,,emprendedor,,,Y,,Y,,,,,,Y,,,,,,,,universidad,,Y,,,,,,,,"(30000, 40000]"
4017,,,,,Y,,,,,N,,,19,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,Y,42,,,,,3,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,Y,,,,,4,Y,,,,,Y,,itservices,,Y,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,maestria,,,,,,,,,,"(90000, 100000]"
